Country,Statecode,County,StateCounty,TN Buildings,TN Contents,TN BI
US,KY,Whitley County,KYWhitley County,9.46441E-05,6.82207E-05,7.83979E-05
US,KY,Wolfe County,KYWolfe County,0.000148373,0.000101511,0.000118146
US,KY,Woodford County,KYWoodford County,0.000198424,0.000112453,0.00013471
US,LA,Acadia Parish,LAAcadia Parish,0.000118626,8.42504E-05,9.68379E-05
US,LA,Allen Parish,LAAllen Parish,0.000195392,0.000145215,0.000167203
US,LA,Ascension Parish,LAAscension Parish,5.4927E-05,3.49443E-05,4.10237E-05
US,LA,Assumption Parish,LAAssumption Parish,5.34946E-05,3.61642E-05,4.19911E-05
US,LA,Avoyelles Parish,LAAvoyelles Parish,0.000139765,0.00010804,0.000123028
US,LA,Beauregard Parish,LABeauregard Parish,0.000201288,0.000149102,0.000171973
US,LA,Bienville Parish,LABienville Parish,0.00042669,0.000295419,0.000335278
US,LA,Bossier Parish,LABossier Parish,0.000375774,0.000257849,0.000285116
US,LA,Caddo Parish,LACaddo Parish,0.000287663,0.000199691,0.000222268
US,LA,Calcasieu Parish,LACalcasieu Parish,0.000162649,0.000112183,0.000128565
US,LA,Caldwell Parish,LACaldwell Parish,0.000409823,0.000310816,0.000354125
US,LA,Cameron Parish,LACameron Parish,0.000147068,7.96055E-05,9.34077E-05
US,LA,Catahoula Parish,LACatahoula Parish,0.000289934,0.000224039,0.000254
US,LA,Claiborne Parish,LAClaiborne Parish,0.00047083,0.000347072,0.000393826
US,LA,Concordia Parish,LAConcordia Parish,0.000175133,0.000138868,0.000157389
US,LA,De Soto Parish,LADe Soto Parish,0.000384455,0.000258997,0.00029399
US,LA,East Baton Rouge Parish,LAEast Baton Rouge Parish,5.51525E-05,3.26574E-05,3.75335E-05
US,LA,East Carroll Parish,LAEast Carroll Parish,0.00057913,0.000467773,0.000526005
US,LA,East Feliciana Parish,LAEast Feliciana Parish,5.85001E-05,4.30024E-05,4.90112E-05
US,LA,Evangeline Parish,LAEvangeline Parish,0.000176165,0.000132626,0.000152193
US,LA,Franklin Parish,LAFranklin Parish,0.000518352,0.000398905,0.000453598
US,LA,Grant Parish,LAGrant Parish,0.000411069,0.000294357,0.000336561
US,LA,Iberia Parish,LAIberia Parish,4.87913E-05,3.25517E-05,3.79405E-05
US,LA,Iberville Parish,LAIberville Parish,4.6322E-05,2.72479E-05,3.13775E-05
US,LA,Jackson Parish,LAJackson Parish,0.000521218,0.000380761,0.000432751
US,LA,Jefferson Davis Parish,LAJefferson Davis Parish,0.000152019,0.000106435,0.000121807
US,LA,Jefferson Parish,LAJefferson Parish,2.96388E-05,1.76615E-05,2.03041E-05
US,LA,La Salle Parish,LALa Salle Parish,0.000299261,0.000228913,0.000260148
US,LA,Lafayette Parish,LALafayette Parish,8.85092E-05,6.34985E-05,7.32121E-05
US,LA,Lafourche Parish,LALafourche Parish,3.15743E-05,2.09313E-05,2.4484E-05
US,LA,Lincoln Parish,LALincoln Parish,0.000521055,0.000384284,0.000435776
US,LA,Livingston Parish,LALivingston Parish,4.67191E-05,3.29757E-05,3.79519E-05
US,LA,Madison Parish,LAMadison Parish,0.000505859,0.000418923,0.000472418
US,LA,Morehouse Parish,LAMorehouse Parish,0.000560895,0.000439293,0.000494244
US,LA,Natchitoches Parish,LANatchitoches Parish,0.000606156,0.000420846,0.000482326
US,LA,Orleans Parish,LAOrleans Parish,2.73472E-05,1.66447E-05,1.96545E-05
US,LA,Ouachita Parish,LAOuachita Parish,0.000554049,0.000418199,0.000473136
US,LA,Plaquemines Parish,LAPlaquemines Parish,2.2387E-05,1.37356E-05,1.59618E-05
US,LA,Pointe Coupee Parish,LAPointe Coupee Parish,5.78816E-05,4.16608E-05,4.79686E-05
US,LA,Rapides Parish,LARapides Parish,0.000271551,0.000207392,0.000236541
US,LA,Red River Parish,LARed River Parish,0.000541309,0.000347815,0.000394752
US,LA,Richland Parish,LARichland Parish,0.000644808,0.000502861,0.000570247
US,LA,Sabine Parish,LASabine Parish,0.000431388,0.000300502,0.000346073
US,LA,St. Bernard Parish,LASt. Bernard Parish,2.50063E-05,1.6292E-05,1.88285E-05
US,LA,St. Charles Parish,LASt. Charles Parish,3.30068E-05,2.15237E-05,2.51815E-05
US,LA,St. Helena Parish,LASt. Helena Parish,6.09144E-05,4.69732E-05,5.37259E-05
US,LA,St. James Parish,LASt. James Parish,4.99191E-05,3.4052E-05,3.91923E-05
US,LA,St. John The Baptist Parish,LASt. John The Baptist Parish,3.75954E-05,2.37929E-05,2.74736E-05
US,LA,St. Landry Parish,LASt. Landry Parish,9.09627E-05,6.81669E-05,7.80305E-05
US,LA,St. Martin Parish,LASt. Martin Parish,5.26485E-05,3.7623E-05,4.34054E-05
US,LA,St. Mary Parish,LASt. Mary Parish,5.05006E-05,3.3493E-05,3.90372E-05
US,LA,St. Tammany Parish,LASt. Tammany Parish,4.13549E-05,3.19596E-05,3.62146E-05
US,LA,Tangipahoa Parish,LATangipahoa Parish,6.03435E-05,4.88937E-05,5.52078E-05
US,LA,Tensas Parish,LATensas Parish,0.000423741,0.000350996,0.000397262
US,LA,Terrebonne Parish,LATerrebonne Parish,4.00821E-05,2.55758E-05,3.01194E-05
US,LA,Union Parish,LAUnion Parish,0.000556691,0.000414916,0.000469653
US,LA,Vermilion Parish,LAVermilion Parish,0.000112781,7.66714E-05,8.92502E-05
US,LA,Vernon Parish,LAVernon Parish,0.000340547,0.000250749,0.000287727
US,LA,Washington Parish,LAWashington Parish,0.000114325,9.59501E-05,0.000107724
US,LA,Webster Parish,LAWebster Parish,0.000422541,0.000301169,0.00034175
US,LA,West Baton Rouge Parish,LAWest Baton Rouge Parish,4.0682E-05,2.68119E-05,3.11195E-05
US,LA,West Carroll Parish,LAWest Carroll Parish,0.000588282,0.000472624,0.000531509
US,LA,West Feliciana Parish,LAWest Feliciana Parish,6.88568E-05,5.22675E-05,5.95983E-05
US,LA,Winn Parish,LAWinn Parish,0.000516798,0.000362235,0.000414757
US,MA,Barnstable County,MABarnstable County,1.70629E-06,1.24807E-06,1.43297E-06
US,MA,Berkshire County,MABerkshire County,8.77261E-05,7.13561E-05,8.12222E-05
US,MA,Bristol County,MABristol County,2.4025E-06,1.97165E-06,2.23406E-06
US,MA,Dukes County,MADukes County,1.72004E-06,1.29988E-06,1.48652E-06
US,MA,Essex County,MAEssex County,0.000011901,9.46354E-06,1.06235E-05
US,MA,Franklin County,MAFranklin County,4.76017E-05,3.92384E-05,4.48899E-05
US,MA,Hampden County,MAHampden County,4.53931E-05,3.71979E-05,4.30578E-05
US,MA,Hampshire County,MAHampshire County,6.81516E-05,5.57898E-05,6.45352E-05
US,MA,Middlesex County,MAMiddlesex County,8.55455E-06,6.69273E-06,7.65011E-06
US,MA,Nantucket County,MANantucket County,0,0,0
US,MA,Norfolk County,MANorfolk County,3.61893E-06,2.74049E-06,3.13815E-06
US,MA,Plymouth County,MAPlymouth County,2.13996E-06,1.73392E-06,1.96907E-06
US,MA,Suffolk County,MASuffolk County,5.57714E-06,3.85109E-06,4.39793E-06
US,MA,Worcester County,MAWorcester County,1.96273E-05,1.63124E-05,1.85693E-05
US,MD,Allegany County,MDAllegany County,2.92411E-05,2.35005E-05,2.68532E-05
US,MD,Anne Arundel County,MDAnne Arundel County,1.73871E-05,1.36679E-05,1.53826E-05
US,MD,Baltimore City,MDBaltimore City,1.35563E-05,0.000010995,1.22759E-05
US,MD,Baltimore County,MDBaltimore County,2.32746E-05,1.87149E-05,0.000020995
US,MD,Calvert County,MDCalvert County,3.00143E-05,2.31716E-05,2.61976E-05
US,MD,Caroline County,MDCaroline County,2.72367E-05,2.00445E-05,2.23571E-05
US,MD,Carroll County,MDCarroll County,1.75764E-05,0.000014756,1.65455E-05
US,MD,Cecil County,MDCecil County,3.04262E-05,2.37963E-05,2.69901E-05
US,MD,Charles County,MDCharles County,2.21616E-05,1.69347E-05,1.93154E-05
US,MD,Dorchester County,MDDorchester County,3.40991E-05,2.43313E-05,2.75896E-05
US,MD,Frederick County,MDFrederick County,2.16531E-05,1.71065E-05,0.000019135
US,MD,Garrett County,MDGarrett County,0.000042101,0.000028959,3.37197E-05
US,MD,Harford County,MDHarford County,2.76319E-05,2.21559E-05,2.48974E-05
US,MD,Howard County,MDHoward County,1.21624E-05,9.77411E-06,0.000010877
US,MD,Kent County,MDKent County,2.75076E-05,2.04902E-05,2.32397E-05
US,MD,Montgomery County,MDMontgomery County,1.32528E-05,1.07629E-05,1.19313E-05
US,MD,Prince George's County,MDPrince George's County,1.73818E-05,1.41219E-05,0.000015789
US,MD,Queen Anne's County,MDQueen Anne's County,0.000026096,0.000018799,2.15287E-05
US,MD,Somerset County,MDSomerset County,2.41567E-05,1.72468E-05,1.96453E-05
US,MD,St. Mary's County,MDSt. Mary's County,3.78554E-05,2.88365E-05,3.24237E-05
US,MD,Talbot County,MDTalbot County,2.20459E-05,1.50967E-05,1.74469E-05
US,MD,Washington County,MDWashington County,1.66387E-05,1.36378E-05,1.54789E-05
US,MD,Wicomico County,MDWicomico County,2.67582E-05,2.01355E-05,0.000022616
US,MD,Worcester County,MDWorcester County,0.00002516,1.88428E-05,2.14499E-05
US,ME,Androscoggin County,MEAndroscoggin County,1.61672E-05,1.23286E-05,1.42887E-05
US,ME,Aroostook County,MEAroostook County,8.66912E-06,7.44097E-06,8.39787E-06
US,ME,Cumberland County,MECumberland County,1.33071E-05,9.61449E-06,1.07775E-05
US,ME,Franklin County,MEFranklin County,1.41921E-05,1.18756E-05,1.38602E-05
US,ME,Hancock County,MEHancock County,7.9278E-06,6.62291E-06,7.57876E-06
US,ME,Kennebec County,MEKennebec County,1.08836E-05,9.06677E-06,1.01987E-05
US,ME,Knox County,MEKnox County,8.30041E-06,6.39321E-06,7.21088E-06
US,ME,Lincoln County,MELincoln County,9.77886E-06,5.45896E-06,5.7288E-06
US,ME,Oxford County,MEOxford County,1.69192E-05,1.30325E-05,1.46938E-05
US,ME,Penobscot County,MEPenobscot County,8.1604E-06,7.06199E-06,8.08407E-06
US,ME,Piscataquis County,MEPiscataquis County,8.72323E-06,7.48393E-06,8.60792E-06
US,ME,Sagadahoc County,MESagadahoc County,1.19784E-05,6.53021E-06,6.73089E-06
US,ME,Somerset County,MESomerset County,9.46653E-06,7.98751E-06,9.14906E-06
US,ME,Waldo County,MEWaldo County,0.000007796,6.74484E-06,7.65465E-06
US,ME,Washington County,MEWashington County,7.75358E-06,6.67885E-06,7.45821E-06
US,ME,York County,MEYork County,1.11044E-05,7.98796E-06,8.87443E-06
US,MI,Alcona County,MIAlcona County,0.000165009,0.000110637,0.000131426
US,MI,Alger County,MIAlger County,7.16455E-05,4.60719E-05,0.000055283
US,MI,Allegan County,MIAllegan County,0.000342851,0.000206762,0.000247945
US,MI,Alpena County,MIAlpena County,0.000124529,8.42997E-05,0.000100753
US,MI,Antrim County,MIAntrim County,8.22903E-05,5.16605E-05,6.15106E-05
US,MI,Arenac County,MIArenac County,0.000414704,0.000274568,0.000331387
US,MI,Baraga County,MIBaraga County,0.000245291,0.000171101,0.000200957
US,MI,Barry County,MIBarry County,0.00048534,0.000345855,0.000403718
US,MI,Bay County,MIBay County,0.000498742,0.000344429,0.000407188
US,MI,Benzie County,MIBenzie County,0.000165246,8.60631E-05,0.000107411
US,MI,Berrien County,MIBerrien County,0.000318455,0.000224552,0.00026103
US,MI,Branch County,MIBranch County,0.000421243,0.000318385,0.000367022
US,MI,Calhoun County,MICalhoun County,0.000468856,0.000322084,0.000372482
US,MI,Cass County,MICass County,0.000366837,0.000270779,0.0003113
US,MI,Charlevoix County,MICharlevoix County,6.27229E-05,3.51547E-05,4.26178E-05
US,MI,Cheboygan County,MICheboygan County,7.19398E-05,4.67361E-05,5.64738E-05
US,MI,Chippewa County,MIChippewa County,6.04703E-05,4.02417E-05,4.82241E-05
US,MI,Clare County,MIClare County,0.000327919,0.000223009,0.000262214
US,MI,Clinton County,MIClinton County,0.000508758,0.000339538,0.000402107
US,MI,Crawford County,MICrawford County,0.00011616,8.61309E-05,9.91908E-05
US,MI,Delta County,MIDelta County,6.50035E-05,4.65571E-05,5.46215E-05
US,MI,Dickinson County,MIDickinson County,0.000247757,0.000195778,0.00022474
US,MI,Eaton County,MIEaton County,0.000508843,0.000335593,0.0003973
US,MI,Emmet County,MIEmmet County,5.58568E-05,3.59594E-05,4.34962E-05
US,MI,Genesee County,MIGenesee County,0.000468973,0.000309203,0.000363544
US,MI,Gladwin County,MIGladwin County,0.000412892,0.00031092,0.000360447
US,MI,Gogebic County,MIGogebic County,0.000359295,0.000292652,0.000337387
US,MI,Grand Traverse County,MIGrand Traverse County,0.000129476,8.56146E-05,0.000101633
US,MI,Gratiot County,MIGratiot County,0.000447111,0.000305435,0.000361412
US,MI,Hillsdale County,MIHillsdale County,0.000355081,0.000259712,0.000302632
US,MI,Houghton County,MIHoughton County,0.000254395,0.000162307,0.000195975
US,MI,Huron County,MIHuron County,0.000451893,0.000247548,0.000305706
US,MI,Ingham County,MIIngham County,0.000501213,0.000364865,0.000417763
US,MI,Ionia County,MIIonia County,0.000469096,0.000330903,0.00038706
US,MI,Iosco County,MIIosco County,0.000284326,0.000181795,0.000221559
US,MI,Iron County,MIIron County,0.000309163,0.000240054,0.000274305
US,MI,Isabella County,MIIsabella County,0.000405587,0.000272232,0.000320652
US,MI,Jackson County,MIJackson County,0.00047866,0.000336575,0.000397184
US,MI,Kalamazoo County,MIKalamazoo County,0.000440334,0.000290514,0.000341464
US,MI,Kalkaska County,MIKalkaska County,0.000114614,7.79444E-05,9.21641E-05
US,MI,Kent County,MIKent County,0.00040827,0.000273185,0.000318658
US,MI,Keweenaw County,MIKeweenaw County,0.00019635,0.00012612,0.000152549
US,MI,Lake County,MILake County,0.000288585,0.00020257,0.000240354
US,MI,Lapeer County,MILapeer County,0.000474589,0.000295521,0.000350517
US,MI,Leelanau County,MILeelanau County,0.000103344,0.000064273,7.69363E-05
US,MI,Lenawee County,MILenawee County,0.000359001,0.000246324,0.000285272
US,MI,Livingston County,MILivingston County,0.000507134,0.000323242,0.0003798
US,MI,Luce County,MILuce County,6.17262E-05,4.08664E-05,4.93879E-05
US,MI,Mackinac County,MIMackinac County,5.92396E-05,3.92302E-05,4.73244E-05
US,MI,Macomb County,MIMacomb County,0.000551189,0.000344566,0.000383578
US,MI,Manistee County,MIManistee County,0.000220886,0.000137081,0.000166355
US,MI,Marquette County,MIMarquette County,0.00019013,0.000137009,0.00016012
US,MI,Mason County,MIMason County,0.000298958,0.000193342,0.000233545
US,MI,Mecosta County,MIMecosta County,0.000328049,0.000225651,0.000267359
US,MI,Menominee County,MIMenominee County,0.000221364,0.000172409,0.000199504
US,MI,Midland County,MIMidland County,0.000482251,0.000373273,0.000430888
US,MI,Missaukee County,MIMissaukee County,0.000185561,0.000131562,0.000153015
US,MI,Monroe County,MIMonroe County,0.000350538,0.000200614,0.000227
US,MI,Montcalm County,MIMontcalm County,0.00039756,0.000295532,0.000345845
US,MI,Montmorency County,MIMontmorency County,8.88721E-05,5.70452E-05,6.96311E-05
US,MI,Muskegon County,MIMuskegon County,0.000353757,0.000180047,0.000219798
US,MI,Newaygo County,MINewaygo County,0.000326103,0.000223134,0.000264978
US,MI,Oakland County,MIOakland County,0.000508859,0.000346223,0.000397408
US,MI,Oceana County,MIOceana County,0.000321916,0.000212393,0.000255952
US,MI,Ogemaw County,MIOgemaw County,0.000207098,0.000131898,0.000158771
US,MI,Ontonagon County,MIOntonagon County,0.000291485,0.000210946,0.000246537
US,MI,Osceola County,MIOsceola County,0.000285337,0.000197822,0.000232503
US,MI,Oscoda County,MIOscoda County,0.000124487,8.43327E-05,0.000101966
US,MI,Otsego County,MIOtsego County,8.53985E-05,6.01602E-05,0.000070619
US,MI,Ottawa County,MIOttawa County,0.000356062,0.000191614,0.000231058
US,MI,Presque Isle County,MIPresque Isle County,8.61465E-05,5.20812E-05,6.40026E-05
US,MI,Roscommon County,MIRoscommon County,0.000178607,0.000126677,0.000147988
US,MI,Saginaw County,MISaginaw County,0.000515981,0.000357332,0.000427562
US,MI,Sanilac County,MISanilac County,0.000465089,0.000260579,0.000320029
US,MI,Schoolcraft County,MISchoolcraft County,6.89978E-05,4.37195E-05,0.000052662
US,MI,Shiawassee County,MIShiawassee County,0.000518925,0.000331596,0.000396648
US,MI,St. Clair County,MISt. Clair County,0.000494144,0.000266371,0.000320553
US,MI,St. Joseph County,MISt. Joseph County,0.000450666,0.000340163,0.000390939
US,MI,Tuscola County,MITuscola County,0.000454663,0.000295421,0.000352797
US,MI,Van Buren County,MIVan Buren County,0.00035122,0.000238631,0.000281155
US,MI,Washtenaw County,MIWashtenaw County,0.000479018,0.00030105,0.000360825
US,MI,Wayne County,MIWayne County,0.000529425,0.000341077,0.000399271
US,MI,Wexford County,MIWexford County,0.000189899,0.000131767,0.00015551
US,MN,Aitkin County,MNAitkin County,4.48689E-05,3.62055E-05,4.14131E-05
US,MN,Anoka County,MNAnoka County,0.00010711,8.07689E-05,9.25809E-05
US,MN,Becker County,MNBecker County,4.75005E-05,3.41878E-05,3.90881E-05
US,MN,Beltrami County,MNBeltrami County,3.07764E-05,0.000024294,2.77881E-05
US,MN,Benton County,MNBenton County,0.000111977,8.97221E-05,0.000101331
US,MN,Big Stone County,MNBig Stone County,3.23613E-05,2.28346E-05,2.62731E-05
US,MN,Blue Earth County,MNBlue Earth County,0.000307519,0.00022487,0.000256132
US,MN,Brown County,MNBrown County,0.000191094,0.000138894,0.000158026
US,MN,Carlton County,MNCarlton County,4.18188E-05,3.48283E-05,3.94376E-05
US,MN,Carver County,MNCarver County,0.000188648,0.000119,0.000132855
US,MN,Cass County,MNCass County,3.93608E-05,3.09323E-05,3.56903E-05
US,MN,Chippewa County,MNChippewa County,7.38831E-05,5.36175E-05,0.00006104
US,MN,Chisago County,MNChisago County,0.000108616,8.98976E-05,0.000101487
US,MN,Clay County,MNClay County,4.63497E-05,2.96893E-05,3.37963E-05
US,MN,Clearwater County,MNClearwater County,3.73086E-05,2.96103E-05,0.000033811
US,MN,Cook County,MNCook County,4.14093E-05,3.09764E-05,3.58157E-05
US,MN,Cottonwood County,MNCottonwood County,0.00014452,0.000104713,0.000120141
US,MN,Crow Wing County,MNCrow Wing County,5.15404E-05,4.08179E-05,0.000046962
US,MN,Dakota County,MNDakota County,0.000168783,0.00012815,0.000145177
US,MN,Dodge County,MNDodge County,0.000206518,0.000158312,0.000180743
US,MN,Douglas County,MNDouglas County,0.000048522,3.57757E-05,4.13247E-05
US,MN,Faribault County,MNFaribault County,0.000240271,0.00017734,0.000201551
US,MN,Fillmore County,MNFillmore County,0.000163548,0.000129803,0.000145911
US,MN,Freeborn County,MNFreeborn County,0.000277691,0.000200655,0.000228559
US,MN,Goodhue County,MNGoodhue County,0.000218124,0.000173236,0.000197298
