StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
TXSabine County,0.000000000000000,-0.343896214219816,-0.196061438927962,0.164349673181146,0.361643332860816
TXSan Augustine County,0.000000000000000,-0.343149319011152,-0.195153736794682,0.163593901622524,0.361405036873609
TXSan Jacinto County,0.000000000000000,-0.311483006677603,-0.169399197544151,0.141838312487421,0.332204107689538
TXSan Patricio County,0.000000000000000,-0.172356045821691,-0.078285350714519,0.065097772384900,0.194883044068676
TXSan Saba County,0.000000000000000,-0.383964052397540,-0.234106455066421,0.195265598009197,0.395051994005876
TXSchleicher County,0.000000000000000,-0.404076316682652,-0.254076316682652,0.211550075027375,0.411550075027374
TXScurry County,0.000000000000000,-0.417189919286606,-0.267189919286606,0.221952754022067,0.421952754022067
TXShackelford County,0.000000000000000,-0.379394165538781,-0.229394165538781,0.190955202232639,0.390955202232639
TXShelby County,0.000000000000000,-0.365853550526494,-0.216621967155764,0.181275690399983,0.380261211362838
TXSherman County,0.000000000000000,-0.441472018960854,-0.291472018960854,0.241472018960854,0.441472018960854
TXSmith County,0.000000000000000,-0.383826794322866,-0.235185447586593,0.196194740134521,0.394527998232962
TXSomervell County,0.000000000000000,-0.386068733449618,-0.236068733449618,0.197039474158095,0.397039474158094
TXStarr County,0.000000000000000,-0.281027393820951,-0.144858175219422,0.120845472126945,0.304271592536012
TXStephens County,0.000000000000000,-0.376311047807469,-0.226311047807470,0.188730382232636,0.388730382232637
TXSterling County,0.000000000000000,-0.408966410896456,-0.258966410896456,0.214593274124490,0.414593274124490
TXStonewall County,0.000000000000000,-0.412919384092444,-0.262919384092444,0.218659659578307,0.418659659578307
TXSutton County,0.000000000000000,-0.401143643503086,-0.251388626168891,0.209137265926349,0.408769791927640
TXSwisher County,0.000000000000000,-0.428303567319178,-0.278303567319178,0.230826765712254,0.430826765712254
TXTarrant County,0.000000000000000,-0.385195541731948,-0.235239907449862,0.195779701795881,0.395713153219011
TXTaylor County,0.000000000000000,-0.410153486613122,-0.260153486613122,0.216597201701449,0.416597201701449
TXTerrell County,0.000000000000000,-0.404127025476481,-0.254127025476481,0.211736120510105,0.411736120510105
TXTerry County,0.000000000000000,-0.428867822382116,-0.278867822382116,0.231343262073311,0.431343262073312
TXThrockmorton County,0.000000000000000,-0.371142264297635,-0.221142264297635,0.183665814733832,0.383665814733832
TXTitus County,0.000000000000000,-0.388399579573099,-0.238399579573099,0.198671237968549,0.398671237968548
TXTom Green County,0.000000000000000,-0.404749625789986,-0.255096007586923,0.211897403754843,0.411377831059438
TXTravis County,0.000000000000000,-0.357589447473460,-0.208704828260667,0.174764244895433,0.373325924346499
TXTrinity County,0.000000000000000,-0.349438407610478,-0.201601794555158,0.168670604725722,0.365936871184855
TXTyler County,0.000000000000000,-0.317508810820182,-0.172897473929181,0.144599346928705,0.338111670464994
TXUpshur County,0.000000000000000,-0.388893717099553,-0.238951618570652,0.199045843170800,0.398958990964152
TXUpton County,0.000000000000000,-0.407515115823790,-0.257515115823789,0.214782163611119,0.414782163611119
TXUvalde County,0.000000000000000,-0.364700097874247,-0.215576328125860,0.180200798417356,0.379122962187252
TXVal Verde County,0.000000000000000,-0.383414166848367,-0.233581130470606,0.195034122084519,0.394783676651161
TXVan Zandt County,0.000000000000000,-0.383454018252568,-0.234768824779232,0.195941481169277,0.394477062417118
TXVictoria County,0.000000000000000,-0.229819792731016,-0.109496025406798,0.091239876658567,0.255131299380285
TXWalker County,0.000000000000000,-0.329599677637810,-0.183360517163524,0.153510907866444,0.348691520560759
TXWaller County,0.000000000000000,-0.277937010489064,-0.142879247446638,0.119472784377454,0.302131614304417
TXWard County,0.000000000000000,-0.394587588839042,-0.244587588839042,0.204464549750083,0.404464549750083
TXWashington County,0.000000000000000,-0.306880979890360,-0.165547703181758,0.138631134229014,0.329361411219490
TXWebb County,0.000000000000000,-0.286460038524649,-0.152613951468647,0.127933289983469,0.308434114120741
TXWharton County,0.000000000000000,-0.245792017894888,-0.119113968795753,0.099407028401115,0.271696409537599
TXWheeler County,0.000000000000000,-0.433325927941640,-0.283325927941640,0.234539835470566,0.434539835470565
TXWichita County,0.000000000000000,-0.403465011688189,-0.253465011688189,0.210149734540039,0.410149734540039
TXWilbarger County,0.000000000000000,-0.407502577725497,-0.257502577725497,0.214432305417089,0.414432305417089
TXWillacy County,0.000000000000000,-0.164984926408063,-0.077985292186106,0.064921562847389,0.184538319949323
TXWilliamson County,0.000000000000000,-0.352684863971745,-0.203655034898146,0.170409977055122,0.369013397569684
TXWilson County,0.000000000000000,-0.311011067453686,-0.170184325886718,0.142465016913053,0.331543045297175
TXWinkler County,0.000000000000000,-0.393365452641347,-0.243365452641347,0.203345281818010,0.403345281818010
TXWise County,0.000000000000000,-0.379517577983981,-0.230080229507112,0.191561503820447,0.390717526535751
TXWood County,0.000000000000000,-0.389753848147326,-0.239991003055738,0.200024369472466,0.399668637109849
TXYoakum County,0.000000000000000,-0.421689139937666,-0.271689139937667,0.225339002366155,0.425339002366155
TXYoung County,0.000000000000000,-0.392300538756387,-0.242300538756387,0.201614045133536,0.401614045133535
TXZapata County,0.000000000000000,-0.303896440588453,-0.161513916222759,0.134936718548508,0.325864683801722
TXZavala County,0.000000000000000,-0.353126419521901,-0.203706822965190,0.170879406340665,0.370227916848440
UTBeaver County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTBox Elder County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTCache County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTCarbon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTDaggett County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTDavis County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTDuchesne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTEmery County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTGarfield County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTGrand County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTIron County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTJuab County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTKane County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTMillard County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTMorgan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTPiute County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTRich County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTSalt Lake County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTSan Juan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTSanpete County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTSevier County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTSummit County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTTooele County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTUintah County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTUtah County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTWasatch County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTWayne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
UTWeber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
VAAccomack County,0.000000000000000,-0.236061756888096,-0.126056571035473,0.105503755783632,0.253573827755832
VAAlbemarle County,0.000000000000000,-0.400672404493274,-0.250672404493274,0.208907314024707,0.408907314024707
VAAlexandria City,0.000000000000000,-0.367653611021364,-0.228446985963291,0.190271273740531,0.375882000763193
VAAlleghany County,0.000000000000000,-0.416306475407411,-0.266306475407411,0.221144216058088,0.421144216058088
VAAmelia County,0.000000000000000,-0.393127899931881,-0.243166510065118,0.202746584151396,0.402688668951540
VAAmherst County,0.000000000000000,-0.404022020588136,-0.254022020588136,0.211631363886098,0.411631363886098
VAAppomattox County,0.000000000000000,-0.392902313674250,-0.242902313674250,0.202797416201399,0.402797416201399
VAArlington County,0.000000000000000,-0.394147302586519,-0.245766873547049,0.204623157807527,0.402460836482706
VAAugusta County,0.000000000000000,-0.395580002620186,-0.245580002620186,0.204925678867921,0.404925678867921
VABath County,0.000000000000000,-0.416697149669004,-0.266697149669003,0.221472233055245,0.421472233055246
VABedford County,0.000000000000000,-0.401381102219556,-0.251381102219556,0.209460865465520,0.409460865465520
VABland County,0.000000000000000,-0.412337918848640,-0.262337918848640,0.218044734611732,0.418044734611732
VABotetourt County,0.000000000000000,-0.407994652453314,-0.257994652453314,0.214614698053901,0.414614698053901
VABristol City,0.000000000000000,-0.415096202273808,-0.265096202273808,0.219874232844134,0.419874232844134
VABrunswick County,0.000000000000000,-0.385665240701872,-0.235745487865054,0.196648279416410,0.396527908671639
VABuchanan County,0.000000000000000,-0.422885438984693,-0.272885438984693,0.226204709250177,0.426204709250177
VABuckingham County,0.000000000000000,-0.396258695576475,-0.246258695576475,0.205488066437798,0.405488066437798
VABuena Vista City,0.000000000000000,-0.408340243813281,-0.258340243813281,0.214917894260898,0.414917894260899
VACampbell County,0.000000000000000,-0.397180311878894,-0.247180311878894,0.206158089902989,0.406158089902989
VACaroline County,0.000000000000000,-0.394421749090765,-0.244443411607011,0.203728556021564,0.403696062247196
VACarroll County,0.000000000000000,-0.405283313861687,-0.255283313861687,0.212346852173132,0.412346852173132
VACharles City County,0.000000000000000,-0.347669704110362,-0.210923228889978,0.175982973793514,0.358306223123881
VACharlotte County,0.000000000000000,-0.390461433899802,-0.240461433899802,0.200634791679204,0.400634791679204
VACharlottesville City,0.000000000000000,-0.400638514360574,-0.250638514360574,0.208894982662096,0.408894982662097
VAChesapeake City,0.000000000000000,-0.298406091834758,-0.167168318336879,0.139893802902169,0.317140077762476
VAChesterfield County,0.000000000000000,-0.387881673913953,-0.238796098454656,0.199122664478407,0.397899329970351
VAClarke County,0.000000000000000,-0.402602584461443,-0.252608104611676,0.210423160995749,0.410414880770400
VAColonial Heights City,0.000000000000000,-0.384351741404731,-0.234457351819185,0.195772429089268,0.395614013467587
VACovington City,0.000000000000000,-0.417373129913854,-0.267373129913854,0.221974372049209,0.421974372049209
VACraig County,0.000000000000000,-0.418089210637996,-0.268089210637996,0.222404951840527,0.422404951840527
VACulpeper County,0.000000000000000,-0.397501919438007,-0.247501919438007,0.206320744454944,0.406320744454945
VACumberland County,0.000000000000000,-0.397159094459148,-0.247159094459148,0.205903398879445,0.405903398879446
VADanville City,0.000000000000000,-0.395217505044862,-0.245217505044861,0.204402470929858,0.404402470929858
VADickenson County,0.000000000000000,-0.423147759086708,-0.273147759086708,0.226447703673478,0.426447703673478
VADinwiddie County,0.000000000000000,-0.391861291911346,-0.241910325111159,0.201652045903216,0.401578496103498
VAEssex County,0.000000000000000,-0.335708621554581,-0.200751881689499,0.167774303628433,0.347697889995869
VAFairfax City,0.000000000000000,-0.403670820243712,-0.253688604840822,0.211395261270131,0.411368584374467
VAFairfax County,0.000000000000000,-0.378158328714792,-0.236796846572493,0.197254624824778,0.385733803220084
VAFalls Church City,0.000000000000000,-0.403941516527502,-0.253960417079828,0.211478489255605,0.411450138427116
VAFauquier County,0.000000000000000,-0.398928135941389,-0.248932776993343,0.207422915844204,0.407415954266272
VAFloyd County,0.000000000000000,-0.410279566102560,-0.260279566102560,0.216372701974962,0.416372701974962
VAFluvanna County,0.000000000000000,-0.400785935514732,-0.250785935514732,0.208892918091580,0.408892918091580
VAFranklin City,0.000000000000000,-0.365952065017413,-0.217262746812369,0.181544274496046,0.380257561932314
VAFranklin County,0.000000000000000,-0.399690032537577,-0.249690032537577,0.207943063036669,0.407943063036668
VAFrederick County,0.000000000000000,-0.407280846400731,-0.257288118133530,0.214087531595498,0.414076623996298
VAFredericksburg City,0.000000000000000,-0.399801546328533,-0.249801546328533,0.208039599391764,0.408039599391765
VAGalax City,0.000000000000000,-0.404322967321964,-0.254322967321964,0.211439066601552,0.411439066601552
VAGiles County,0.000000000000000,-0.416515499665896,-0.266515499665896,0.221364567062447,0.421364567062447
VAGloucester County,0.000000000000000,-0.172503413327669,-0.098602849092687,0.082483227618033,0.181326642243609
