firm_id,firm_name,master_firm_id
22972,Chu Cho Forestry LLP and Chu Cho Industries Ltd Partnership,22972
18872,CHU KONG SHIPPING ENTERPRISES (GROUP) COMPANY LIMITED,18872
2744,CHUBBY GORILLA,2744
22394,Chubby Gorilla Inc,22394
28979,CHURCH LANE TRUSTEES,28979
31891,Church of God of Prophecy State,31891
28947,CHURCH OF SCIENTOLOGY,28947
5145,CHURCHILL FALLS (LABRADOR) CORPORATION LIMITED,5145
18156,CI BANCO FIDEICOMISO TERRAFINA,18156
23257,CI BANCO S.A,23257
28570,CI&T,28570
25219,CIA. FINANCIERA ARGENTINA,25219
9653,CIA. INDUSTRIAL  EL VOLCAN SA,9653
14840,CIBOLA GENERAL HOSPITAL,14840
15993,CIC,15993
22069,CIC Buyer LLC Cambelt International LLC CIC East Properties LLC,22069
11271,CICANSKY PROJECTS INC.,11271
24132,CICLAD GESTION,24132
16419,CICSA CO-OPERATIVE CREDIT UNION LIMITED,16419
7977,CICSKI CONSULTING GROUP LLC,7977
108,CIDEL BANK & TRUST INC,108
24681,CIDRON (TBS) NEWHOLDCO LIMITED,24681
14196,CIE AUTOMOTIVE  SA,14196
18260,"CIE AUTOMOTIVE, S.A.",18260
15116,CIEL LIMITED,15116
13195,CIELO,13195
20428,"CIELO MASK COMPANY, LLC",20428
12141,CIELO PRODUCTS INC.,12141
6627,CIENA CORPORATION,6627
846,CIEO CREATIVE INC DBA YOU X VENTURES,846
22354,CIEP EPOCH,22354
22353,CIEP EPOCH S.A.R.L.,22353
6844,CIEP EPOCH SARL,6844
12906,CIE-TECH,12906
1165,CIGNOT INC,1165
12869,CIKLUM,12869
11379,CIKLUM GROUP HOLDINGS LIMITED,11379
5860,CIMB BANK PLC,5860
14552,CIMB BANK PLC (CAMBODIA),14552
124,CIMB GROUP HOLDINGS BERHAD,124
2244,CIMB PRINCIPAL ASSET MANAGEMENT BERHAD,2244
14554,CIMB THAI BANK PUBLIC CO LTD,14554
16151,CIMCO AMERICA,16151
21909,Cimco Americas LLC,21909
15769,CIMENTO TUPI S.A.,15769
3281,CIMETRIC LTD.,3281
25449,CIN FUND,25449
25450,CIN FUNDS,25450
31624,CIN7 Limited,31624
5782,CINCHY INC.,5782
16156,CINCINNATI BELL INC,16156
4544,CINDY LAKE,4544
24521,CINEWORLD GROUP PLC,24521
10091,CINNAMON COVES LIMITED O/A LIVING ASSISTANCE SERVICES,10091
31928,CINOVER BROWNE,31928
18280,CINTAS CORPORATION,18280
4272,CINVEN GROUP LIMITED,4272
2766,CIPHER INTERACTIVE INC.,2766
23463,CIRCASSIA GROUP PLC,23463
24441,CIRCET,24441
25134,Circle City Pyrotechnics Inc,25134
2614,CIRCLE CRM GROUP INC,2614
17397,CIRCLE HEALTH HOLDINGS LIMITED,17397
28743,CIRCLES ASIA CAYMAN LIMITED,28743
10134,CIRCUIT INDUSTRIAL MANAGEMENT CORP.,10134
16790,CIRCULATE CAPITAL MANAGEMENT PTE LTD,16790
529,CIRCULO DE CREDITO,529
1056,CIRRO CREATIVE INC.,1056
26470,CIRRUS LOGIC,26470
13917,CIRRUS LOGIC INC,13917
3236,CIRSA,3236
21148,CIS,21148
28999,CISA TRUST,28999
18368,CITADEL DRILLING,18368
14923,CITADELE BANKA,14923
3968,CITERIGHT INC,3968
19234,CITIC CANADA ENERGY LIMITED,19234
18242,CITIC INTERNATIONAL FINANCIAL HOLDINGS LIMITED,18242
12992,CITIC LIMITED,12992
17424,CITIC SECURITIES INTERNATIONAL COMPANY LIMITED,17424
24452,CITIC TELECOM INTERNATIONAL HOLDINGS LIMITED,24452
3985,CITIEFFE,3985
13666,CITITRUST COLOMBIA S.A,13666
22512,CITIXSYS AMERICAS INC,22512
18458,CITIZEN CAPITAL PARTENAIRES,18458
21773,CITIZENM,21773
25711,Citizens Ammunition LLC,25711
16612,CITIZENS BANK,16612
23828,CITIZENS BANK GUYANA INC.,23828
20867,CITIZENS PROPERTY INSURANCE CORPORATION,20867
6144,CITRA INDUSTRIES INC.,6144
31150,Citrus Payment Solutions Pte Ltd,31150
26901,CITY ASSET MANAGEMENT PLC,26901
31151,City Farmers Investments Pty Ltd,31151
15316,CITY INSURANCE SA,15316
1785,CITYBLOCK HEALTHCARE,1785
21279,CIUDAD DE LA JUSTICIA DE CORDOBA SA,21279
9880,CIVICA INFRASTRUCTURE INC.,9880
31878,CIVIL & ENVIRONMENTAL CONSULTANTS INC,31878
12670,CIVIL AIR SEARCH AND RESCUE ASSOCIATION,12670
14425,CIVIL AVIATION AUTHORITY OF SINGAPORE,14425
5373,CIVILCODE,5373
984,CIVILTEC CONSULTING LTD.,984
14168,"CIVITAS LEARNING, INC.",14168
3032,CIVITAS URBAN DESIGN AND PLANNING INC.,3032
26185,CJ & BH LLC dba Scoober,26185
10409,CJ AMUSEMENTS,10409
183,"CJ AMUSEMENTS, LLC",183
23701,CJ LOGISTICS HOLDINGS AMERICA CORPORATION,23701
10062,CK CARDIAC IMAGING CENTRE CORP. O/A CK CARDIAC CARE CENTRE,10062
12903,CK HUTCHISON HOLDINGS LIMITED,12903
21971,CKE HOLDINGS,21971
24372,CKK HOLDINGS PTE LTD,24372
6666,CKL DESIGN INC.,6666
10953,CKM HEALTHCARE INCORPORATED,10953
22289,CL Medical Inc,22289
9658,CL MEDICAL INC.,9658
21789,"CL WEST MANAGEMENT, LLC",21789
10137,CL&F CONSULTING O/B CHERYL FARRUGIA AND LINA BACCARELLA,10137
9909,CLAIRE WONG,9909
28633,CLAIRE'S HOLDINGS LLC,28633
1015,CLAIRIFI INC,1015
23086,CLAL BIOTECH,23086
24270,CLALIT HEALTH SERVICES,24270
17478,CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT DBA OLYMPIC MEDICAL CENTER,17478
17474,CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT NO. 2 DBA OLYMPIC MEDICAL CENTER,17474
29897,CLAPPERBOARD STUDIOS LTD,29897
25202,Clara Schonnenbeck dba Beaver Meadows Horses LLC,25202
23443,CLAREMONT PARTNERS PTE LTD,23443
19097,CLARIANT AG,19097
12035,CLARIFI,12035
11444,CLARIFY HEALTH,11444
17044,CLARINS,17044
17329,CLARIO TECH,17329
25888,CLARION GABLES,25888
1857,CLARIS HEALTHCARE INC,1857
1759,CLARIS HEALTHCARE INC.,1759
23827,CLARITY WORLDWIDE HOLDINGS,23827
14500,CLARIVATE ABC,14500
29525,CLARK HILL,29525
29533,CLARK THOMAS AND WINTERS,29533
31348,Clarke Group Holdings,31348
22381,Clarke Pharmaceuticals Manufacturing Inc,22381
5656,"CLARKE,  BROWN ASSOCIATES LTD.",5656
9624,CLARKSON PLC,9624
9921,CLARKSONS PLATOU SECURITIES AS,9921
9873,CLARONAV INC.,9873
5733,CLASSIMAGE S.E.N.C.,5733
4073,CLAUDE LEFEBVRE,4073
9988,CLAUDE VEILLEUX CONSULTANT ENR.,9988
12154,CLAUDELLE TURCOTTE-DESROCHERS FASLRS L'ABC DE LA RÉANIMATION,12154
29619,CLAUSEN MILLER,29619
31911,CLAYCO INC,31911
29251,CLAYTON UTZ,29251
17076,CLEAN ENERGY PARTNERS LLP,17076
4806,CLEAN ENERGY STORAGE,4806
18487,Clean Logix LLC,18487
5958,CLEANBOX TECH,5958
15989,CLEANSEAS,15989
4067,CLEAR CAPTION,4067
5280,CLEAR CAPTIONS,5280
12826,CLEAR CHANNEL OUTDOOR HOLDINGS INC,12826
31716,Clear Lam,31716
26304,Clear Path Holdings Corp,26304
13805,CLEAR SITE,13805
29093,CLEAR SKY LITHIUM CORP.,29093
14742,CLEAR STREAM ENERGY SERVICES,14742
11777,"CLEAR VIEW VALUATION SERVICES, LLC",11777
24243,CLEARB THERAPEUTICS LTD,24243
26434,"CLEARBRIDGE HEALTH LIMITED, CLEARBRIDGE MEDICAL GROUP PTE LTD, CLEARBRIDGE MEDICAL ASIA PTE LTD & OTHERS IN THE COMMENTS BOX",26434
1862,CLEARBRIDGE MOBILE INC,1862
13671,CLEARBRIDGE MOBILE INC.,13671
3516,CLEARFORD WATER SYSTEMS INC.,3516
20991,CLEARPATH MANAGEMENT GROUP,20991
21942,CLEARPOINT HEALTH NETWORK INC.,21942
17207,"CLEARPOINT NEURO, INC.",17207
31513,"ClearPointe, LLC",31513
14139,CLEARSIGHT GROUP HOLDINGS,14139
19201,CLEARSTREAM ENERGY SERVICES,19201
2718,CLEARSYNTH CANADA INC.,2718
18139,CLEARTRIP INC,18139
31048,Cleartrip Private Limited and Cleartrip MEA FZ LLC,31048
12258,CLEARVIEW ENVIRONMENTAL CONSULTING LTD.,12258
316,CLEARVIEW WEALTH LTD,316
9298,CLEARWATER ANALYTICS LLC,9298
1594,CLEARWATER BUSINESS ADVISORY LTD.,1594
6577,CLEARWATER CLINICAL LIMITED,6577
31926,CLEARWATER ENVIRONMENTAL,31926
31918,CLEARWATER ENVIRONMENTAL 2023,31918
21605,CLEARWATER PAPER CORPORATION,21605
29366,CLEARY GOTTLIEB STEEN AND HAMILTON,29366
12891,CLEM LAU ARCHITECT DESIGNERS INC.,12891
2437,CLEMENTS AND CO,2437
15954,CLERE AG,15954
20516,CLESSIDRA SGR,20516
3679,CLEVERTAP,3679
18397,CLH AVIATION USA,18397
29041,CLI Holdings LLC,29041
6254,CLICKBOOTH.COM LLC,6254
1090,CLICKINSIGHT CORPORATION,1090
2126,CLICKNOWLEDGE INC.,2126
18839,CLICKS GROUP LTD,18839
10658,CLICKSOFTWARE,10658
23517,Cliff Cartwright dba Hotshot,23517
29632,CLIFFORD CHANCE,29632
27052,CLIMATE IMPACT X,27052
15644,CLIMB ZONE LLC,15644
23779,ClimbZone USA Laurel Inc,23779
1935,CLINFO,1935
6515,CLINIC SM INC.,6515
22552,"CLÍNICA BAVIERA, S.A.",22552
14359,CLINICA LAS CONDES,14359
13142,CLINICA PORTOAZUL S.A.,13142
24091,CLINICA SIERRA VISTA,24091
27419,Clinical Resolution Laboratory Inc,27419
1054,CLINICAL STUDY APPLICATIONS INC,1054
5490,CLINICAL SUPPORT SYSTEMS INCORPORATED,5490
4246,CLINICAL TRIALS STAKEHOLDERS ASSOCIATION,4246
2409,CLINIQUE DERMATO-ESTHÉTIQUE LE GARDEUR ALAIN DANSEREAU INC.,2409
3539,CLINIQUE MEDICALE DES COLLINES INC.,3539
9562,CLINIQUE MÉDICALE RIVIÈRE DES PRAIRIES INC.,9562
3510,CLINIQUE MÉDICO ESTHÉTIQUE CINDY PATRY,3510
2704,CLINIQUE MÉDICO ESTHÉTIQUE DR. STÉPHANIE MORIN INC.,2704
13005,CLINIQUE PRIVA SANTÉ,13005
4243,CLINIQUE SOMMEIL SANTE,4243
2461,CLINIREG CANADA INC.,2461
5645,CLINTELL INC.,5645
23906,Clinton Investment Management LLC,23906
3945,CLINWEST RESEARCH INC.,3945
16567,"CLIP FORT LTD. & GO SAFE TECHNOLOGY, INC.",16567
6188,"CLMCO AMERICAS, LLC",6188
11669,CLOCKWORK INC,11669
220,CLOSE BROTHERS GROUP (CRIME & PI),220
221,CLOSE BROTHERS GROUP (D&O),221
3610,CLOSE FINANCE (CI) LIMITED,3610
8043,CLOTHING/GUN SHOP,8043
12183,CLOUD 9 SOFTWARE INC,12183
3631,CLOUD COMPUTING CANADA INC.,3631
5269,CLOUD COMPUTING O/B 1710247 ONTARIO LIMITED,5269
24047,CLOUD DX,24047
6525,"CLOUD DX, INC.",6525
29022,CLOUD IMPERIUM,29022
2005,CLOUD KETTLE INC,2005
2008,CLOUD KETTLE INC & CLOUD KETTLE US INC.,2008
31255,Cloud Packaging Solutions,31255
25495,CLOUD VILLAGE INC.,25495
6255,CLOUDBEES INC,6255
26376,CLOUDBREAK DISCOVERY PLC (PREVIOUSLY IMPERIAL X),26376
9856,CLOUDDEVLABS INC,9856
13245,CLOUDDEVLABS INC.,13245
14461,CLOUDINARY LTD,14461
1815,CLOUDLOOP CONSULTING INC,1815
2669,CLOUDMASK CORP.,2669
31736,Cloudmed,31736
10302,CLOUDS2CODE LTD,10302
13472,CLOUDSCAPE INC,13472
5732,CLOUTIER-CHATEL CHIROPODY PROFESSIONAL CORPORATION,5732
25248,CLOVER AVIATION CAPITAL COMPANY LIMITED,25248
17770,CLOVER CORPORATION LIMITED,17770
14161,"CLOVER HEALTH INVESTMENTS, CORP.",14161
16130,CLP HOLDINGS LIMITED,16130
10163,CLS CONSULTATION LEAN SIGMA INC.,10163
20546,CLS HOLDINGS PLC,20546
2532,CLS TRAINING INC.,2532
20761,CLSA SINGAPORE PTE LTD,20761
29078,CLUB ATLETICO DE MADRID,29078
17033,CLUB ATLETICO DE MADRID S.A.D. - ATM,17033
14133,CLUB BRUGGE NV,14133
665,CLUB DE REGATAS LIMA,665
22390,CLUB MED,22390
20703,Club Pittsburgh,20703
17002,CLUBAIR PHASE 1 LLC,17002
12020,CLUTCH MARKETING INC,12020
12195,CLUTCH MARKETING INC.,12195
31315,Cluttons - Middle East,31315
29192,CLYDE COMPANIES INC,29192
24146,CM CAPITAL MARKETS HOLDING SA,24146
5444,CM INVESTMENT SOLUTIONS,5444
9627,CM PROCESS SOLUTIONS LLC,9627
20888,CM7 RESTAURANT HOLDINGS LLC DBA MITRA QSR,20888
12995,CMA CGM,12995
4094,CMA ENGINEERING INC.,4094
26432,CMB WING LUNG BANK LIMITED,26432
15559,CMBC CAPITAL HOLDINGS LIMITED,15559
3570,"CMC INDUSTRIAL ELECTRONICS LTD. AND CMC INDUSTRIAL ELECTROINICS USA, INC.",3570
13424,CMC MAGNTICS CORPORATION,13424
21811,CMC MARKETS PLC [D&O],21811
20354,CMGE TECHNOLOGY GROUP LIMITED,20354
24303,CMIS GROUP,24303
22349,CMJ Medical Supplies LLC,22349
27143,CML MICROSYSTEMS PLC,27143
31069,CMO International ApS and Launch IP assets,31069
16908,CMOC LIMITED,16908
29542,CMS CAMERON MCKENNA,29542
4271,CMS CHEMICAL LLC,4271
22653,CMSA,22653
24046,CMSA GROUP,24046
29534,CMSCMNO,29534
17150,CNA ENTERPRISES INC.,17150
18718,CNCBI ASSET MANAGEMENT LIMITED,18718
22012,CNCORE ENERGY,22012
27290,CNES,27290
16607,CNF,16607
6703,CNH INDUSTRIAL NV,6703
11388,CNK TECH INC.,11388
12445,CNOOC LTD,12445
15777,CNP ASSURANCES,15777
18866,CNPR - CASSA NAZIONALE PERITI E RAGIONIERI,18866
4324,CNS CONTRACT RESEARCH CORP O/A CNS|CRO,4324
9706,CNSI,9706
22524,CO VIDRIERA GMBH,22524
17393,COALFIRE SYSTEMS INC,17393
5786,COANDA,5786
5684,COANDA RESEARCH & DEVELOPMENT CORPORATION,5684
18608,COARCO SA,18608
25205,Coast Autonomous Inc,25205
28671,COAST COPPER CORP,28671
25735,Coast to Coast Flagging LLC,25735
15539,COASTLINE EXPLORATION LIMITED,15539
24603,Coastline Global Inc Alice Blue LLC,24603
23626,Coates Heater Co Inc,23626
6713,COATS GROUP PLC,6713
29733,COATS ROSE YALE RYMAN & LEE,29733
13970,COBALT BLOCKCHAIN INC.,13970
13444,"COBALT REHABILITATION HOSPITALS III, LLC",13444
16235,COBHAM PLC,16235
15221,COBOTICS BUSINESS SERVICES LLC,15221
365,COBRA,365
17990,COBRA LABS LIMITED,17990
24599,Cobra Labs Ltd,24599
31256,"Cobra Legal Services, LLC",31256
794,COBURN ANALYTICAL SERVICES,794
24633,Coburn Analytical Services Inc,24633
3177,COCA COLA AMATIL,3177
4771,COCA COLA EMBONOR,4771
14305,COCA COLA HELLENIC BOTTLING CO,14305
23247,COCA COLA SOUTHWEST BEVERAGES,23247
278,COCA-COLA BOTTLERS SALES AND SERVICES,278
284,COCA-COLA BOTTLERS SALES AND SERVICES (CCBSS),284
27183,COCA-COLA EUROPACIFIC PARTNERS PLC,27183
13939,COCA-COLA EUROPE,13939
13874,COCA-COLA EUROPEAN PARTNERS,13874
16898,"COCA-COLA SOUTHWEST BEVERAGES, LLC",16898
4462,COCHLEAR LTD,4462
15025,"COCO OIL USA, LLC",15025
20543,COCOON CAPITAL MANAGEMENT PTE LTD,20543
21496,COCOON CAPITAL PARTNERS PTE LTD,21496
25265,CODAN FORSIKRING,25265
17072,CODAN INC; CODAN US CORPORATION,17072
25971,Code 4 Emergency Services LLC dba Code 4 Medical,25971
3657,CODE GENOME,3657
10650,CODE REVOLT SOFTWARE,10650
5687,CODE THE SOLUTIONS CANADA,5687
16848,CODECAD INC.,16848
14695,CODELCO,14695
20498,CODEMASTERS GROUP HOLDINGS PLC,20498
14892,CODEMGE,14892
12779,CODEPXL INC,12779
11121,COEFFICIENT CONSULTANTS INC,11121
15030,COFACE,15030
21893,Coffee Holding Co Inc,21893
17719,COFINIMMO SA,17719
28811,COFRA HOLDING AG,28811
17019,COGENIO SRL,17019
17416,COGENT COMMUNICATIONS HOLDINGS INC.,17416
6200,COGENT INDUSTRIAL TECHNOLOGIES LTD.,6200
4489,COGNITIVE UI AND AI INC.,4489
24166,COGNYTE SOFTWARE LTD,24166
14368,COGOBUY GROUP,14368
29415,COHE & GRIGSBY,29415
29675,COHEN & GRIGSBY,29675
29547,COHEN MILSTEIN HAUSFELD AND TOLL,29547
29301,COHEN MILSTEIN SELLERS & TOLL,29301
31451,Coherent Path Inc.,31451
21067,COHO DISTRIBUTING LLC,21067
1149,COHORT NETWORK INC,1149
23108,COHORT PLC,23108
14802,COIL TECHNOLOGIES INC,14802
18578,COIMA SGR,18578
28488,COIMA SGR SPA,28488
11264,COIN BERRY,11264
15334,COIT GROUP INC DBA COIT STAFFING INC,15334
5761,COK SODALITY CO-OPERATIVE CREDIT UNION,5761
17490,COLABOR GROUP,17490
21758,COLBUN,21758
21759,COLBUN 2,21759
15448,COLCHESTER GLOBAL INVESTORS,15448
21201,COLD CHAIN TECHNOLOGIES LLC,21201
28695,Cold Chain Technologies LLC dba 29 Everett LLC dba Bay West Management Inc,28695
10641,COLD COMFORT CANADA LTD.,10641
16159,COLDPACK,16159
11309,COLDWATER CONSULTING LTD.,11309
29237,COLE SCHOTZ MEISEL FORMAN AND LEONARD,29237
5743,COLEGIO DE ABOGADOS DE BIZKAIA,5743
22931,COLEGIOS ALCANTARA ALICANTE,22931
15178,COLEMAN HANNA CARWASH SYSTEMS LLC,15178
5983,COLES GROUP,5983
25681,COLFAX CORPORATION,25681
81,COLFONDOS SA PENSIONES Y CESANTIAS,81
663,COLGENER S.A,663
25292,COLIBRI AM,25292
11275,COLIN FINGLER,11275
11896,COLIN KING,11896
5880,COLIN RIPLEY O/A COLIN RIPLEY STUDIO,5880
18732,COLLAB9,18732
17146,"COLLABERA HOLDINGS, INC.",17146
4631,COLLABORA CANADA INC,4631
4523,COLLABORATION SANTE INTERNATIONALE,4523
5471,COLLAHUASI,5471
31540,"Collect RX, LLC",31540
10542,COLLECTIV-AGENCE DE PUBLICITÉ INC,10542
5916,COLLEEN BENTLEY O/A MYSTIC PRODUCTIONS,5916
6538,COLLEEN FENNIG,6538
4276,COLLEEN LINDBERG (CLC CONSULTING),4276
3084,COLLEEN MAW O/A COLLEEN MAW BUSINESS SERVICES,3084
12948,COLLEGE PARK ANIMAL HOSPITAL,12948
4485,COLLEY VA SERVICES O/B ROBIN COLLEY,4485
3507,COLLINGWOOD WEB DESIGN O/B JOHN WARREN & JUDY KUSOGLU,3507
378,COLLINS BARROW TORONTO CORPORATE FINANCE INC,378
2569,COLLINS FOOD LIMITED,2569
934,COLLINS FRAZER ENGINEERING INC.,934
29408,COLLYER BRISTOW,29408
17116,COLMENA CHILE,17116
5675,COLMENA SEGUROS,5675
26745,COLONIAL FIRE INSURANCE COMANY - COLFIRE,26745
20759,"COLONYA, CAIXA D’ESTALVIS DE POLLENÇA",20759
28476,COLOPLAST AS,28476
27409,Colorado Mountain Industries Corp,27409
722,COLORADO SA,722
6633,COLORTECH INC,6633
26518,COLOUMBIA THREADNEEDLE INVESTMENTS UK INTERNATIONAL LIMITED,26518
2404,COLOUR CODING MEDIA INC.,2404
9594,COLOUR TOPCO,9594
18441,COLOUROZ TOPCO SCA,18441
10416,COLQUITZ ENGINEERING LTD.,10416
24180,COLTEFINANCIERA S.A.,24180
31268,Columbia Asia Healthcare,31268
22525,COLUMBIA ASIA HEALTHCARE PTE LTD,22525
24194,Columbia Manufacturing Corp,24194
17269,COLUMBIA SPORTSWEAR COMPANY,17269
10554,COLUMBIA TECHNICAL CONSULTING LTD.,10554
26519,COLUMBIA THREADNEEDLE INVESTMENTS UK INTERNATIONAL LIMITED,26519
25190,"COLUMBUS VENTURE PARTNERS, SGEIC, S.A.",25190
23603,COLUMNA COMPANIA DE SEGUROS S.A,23603
23601,COLUMNA COMPANIA DE SEGUROS S.A.,23601
28720,COLVILLE CAPITAL PARTNERS,28720
20443,COMBA TELECOM SYSTEMS HOLDINGS LIMITED,20443
20883,"COMBAT MOTORS, LLC",20883
16216,COMBAT POWER SOLUTIONS,16216
24125,Combined Systems Inc dba Combined Tactical Systems,24125
6256,COMCAST CORPORATION,6256
23719,COMDATA GROUP,23719
3491,COMELZ SPA,3491
26338,COMERCIAL CARD S.A.S.,26338
16717,COMERCIAL DE SEGUROS,16717
5211,COMFAMA - CAJA DE COMPENSACIÓN FAMILIAR DE ANTIOQUIA,5211
15216,COMFORT & CARE MEDICAL SUPPLIES INC,15216
6492,COMFORT AND CARE,6492
1858,COMFORT ORTHOTICS & PODIATRY CLINIC INC.,1858
17819,COMFORTDELGRO CORPORATION LIMITED,17819
16763,COMGAS,16763
26970,COMGEST GLOBAL INVESTORS SAS,26970
18409,COMIECO,18409
10875,COMITE DE ADMINISTRACION DEL FONDO FIDUCIARIO PARA EL TRANSPORTE ELECTRICO FEDERAL,10875
27047,COMITÉ DE GESTION DE LA TAXE SCOLAIRE DE L'ÎLE DE MONTRÉAL,27047
20850,COMITE OLIMPICO DE EL SALVADOR,20850
23223,COMMAVE THERAPEUTICS,23223
10411,COMMERCE 7 PLATFORM,10411
2410,COMMERCE NEOLISTIC INC.,2410
19226,COMMERCETOOLS GMBH,19226
12365,COMMERCIAL BANK INTERNATIONAL PSC,12365
10019,COMMERCIAL BANK OF CEYLON,10019
12129,COMMERCIAL BANK OF DUBAI,12129
404,COMMERCIAL BANK OF KUWAIT SAK,404
12368,COMMERCIAL BANK OF QATAR,12368
13830,COMMERCIAL INTERNATIONAL BANK,13830
13476,COMMERCIAL INTERNATIONAL BANK (EGYPT),13476
18633,COMMERCIAL METALS,18633
9440,COMMERCIAL STEEL TREATING CORPORATION,9440
12562,COMMERZBANK AG,12562
11061,COMMERZBANK AG LONDON BRANCH,11061
4500,COMMON MAN PRODUCTS,4500
6257,COMMON SECURITIZATION SOLUTIONS LLC CSS,6257
13113,Common Sense Industries Inc,13113
26666,COMMONWEALTH BANK LIMITED,26666
232,COMMONWEALTH BANK OF AUSTRALIA,232
19098,COMMONWEALTH BANK OF THE BAHAMAS,19098
21743,Commonwealth Hemp LLC dba KY Extract,21743
28636,"COMMONWEALTH ROLLED PRODUCTS HOLDINGS, INC.",28636
3014,COMMONWEALTH SUPERANNUATION CORPORATION,3014
17953,COMMSCOPE HOLDING,17953
4048,COMMSCOPE HOLDING COMPANY INC,4048
20859,COMMSCOPE SPA,20859
22825,Commsys Technology Corp dba CST Corp,22825
2748,COMMUNICATION CONDO MARKETING,2748
15772,COMMUNICATIONS TEST DESIGN INC,15772
12385,COMMUNIQUE INCENTIVES INC,12385
12028,COMMUNIQUE INCENTIVES INC.,12028
4377,COMMUNITY CPS AUSTRALIA LTD,4377
14769,COMMUNITY FIRST COOPERATIVE CREDIT UNION,14769
10781,COMMUNITY IMPACT REAL ESTATE SOCIETY,10781
11321,COMMUNITY LIVING NORTH DURHAM,11321
26977,Community Research Initiative on AIDS Inc ACRIA,26977
14060,COMMUNITY VOTES INC,14060
20719,COMMVAULT,20719
31070,"Comm-Works Investment Holding Company, LLC",31070
11060,COMODO CA LTD,11060
22620,Comoto Holdings Inc,22620
9672,COMPAGNIA AEREA ITALIANA SPA,9672
31032,"Compagnie de Banque Privée Quilvest, a public limited liability company",31032
29092,COMPAGNIE DES ALPES SA,29092
23110,COMPAGNIE DU PONANT,23110
25993,COMPAGNIE FINANCIERE RICHELIEU,25993
15218,"COMPAL ELECTRONICS, INC.",15218
26138,COMPANHIA BRASILEIRA DE ALUMINIO CBA,26138
15749,COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO,15749
16591,COMPANHIA BRASILEIRA DE METALURGIA E MINERAÇÃO,16591
28706,COMPANHIA BRASILEIRA DE TRENS URBANOS,28706
21764,COMPANHIA CATARINENSE DE ÁGUAS E SANEAMENTO - CASAN,21764
27181,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,27181
17092,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SÃO PAULO,17092
18817,COMPANHIA DE GAS DE ESPIRTO SANTO,18817
15152,COMPANHIA DE SANEAMENTO DE MINAS GERAIS,15152
14061,COMPANHIA DE SANEAMENTO DO PARANÁ - SANEPAR,14061
6048,COMPANHIA ENERGETICA DE BRASILIA,6048
18498,COMPANHIA ENERGÉTICA DE SÃO PAULO,18498
26332,COMPANHIA ESTADUAL DE AGUAS E ESGOTOS,26332
12091,COMPANHIA PAULISTA DE TRENS METROPOLITANOS,12091
4069,COMPANHIA SIDERURGICA NACIONAL,4069
11111,COMPANHIA SIDERURGICA NACIONAL  (CSN),11111
15504,COMPANIA AGROPECUARIA COPEVAL S.A,15504
14545,"COMPANIA DE EMPAQUES S.
",14545
6430,COMPAÑIA DE MINAS BUENAVENTURA,6430
22992,COMPAÑÍA DE MINAS BUENAVENTURA S.A.A.,22992
16260,COMPANIA DE SEGUROS DE CREDITO CONTINENTAL S.A.,16260
15235,COMPAÑIA ESPAÑOLA DE PETROLEOS SAU - CEPSA,15235
26125,"COMPAÑÍA ESPAÑOLA DE REAFIANZAMIENTO, S.A",26125
20930,COMPANIA EXPLORADORA Y EXPLOTADORA MINERA CHILENO RUMANA,20930
24284,COMPAÑÍA GENERAL DE ELECTRICIDAD S.A. Y SUBSIDIARIAS,24284
18338,COMPANIA LATINOAMERICANA DE RADIODIFUSION,18338
17457,"COMPAÑÍA LOGÍSTICA DE HIDROCARBUROS, S.A. - CLH",17457
24289,COMPANIA MINERA ANTAMINA SA,24289
19092,COMPAÑÍA MINERA KOLPA S.A.,19092
9131,COMPANIA OPERADORA DE GAS DE AMAZONIA,9131
10060,COMPANNIA PENAMBUCANA DE SANEAMENTO,10060
1239,COMPARTAMOS FINANCIERA S.A,1239
11918,COMPASS,11918
9303,COMPASS CAYMAN SPV LTD,9303
14002,COMPASS COLOMBIA,14002
5048,COMPASS GROUP PLC,5048
21170,COMPASS PATHFINDER,21170
12461,COMPETERS INC,12461
1540,COMPETERS INC.,1540
31874,COMPETITIVE MIND SRL,31874
6786,COMPLCX INC.,6786
28617,COMPLEO CHARCHING SOLUTIONS AG,28617
2077,COMPLETE NATURAL PRODUCTS,2077
18685,COMPLETE START INC,18685
5578,COMPLEX GAMES INC,5578
25696,Compliance Solutions Inc,25696
21604,COMPLIANCE STAFFING AGENCY DBA JENMAR SERVICES,21604
909,COMPLIANCE TECHNOLOGY CORP,909
22242,Compliant Technologies LLC,22242
10430,COMPLYTEC INC,10430
5963,COMPORT CONSULTING CORP.,5963
945,COMPOSITE CONSULTING GROUP INC.,945
12714,COMPOUND MX LLC,12714
31821,COMPREHENSIVE ENVIRONMENTAL,31821
31842,"COMPREHENSIVE ENVIRONMENTAL, INC.",31842
12853,"COMPREHENSIVE SOLUTIONS, A DIVISION OF SMART ENTREPRENEURS LTD",12853
9455,COMPTABILITÉ SANS PÉPIN INC.,9455
25181,COMPTOIR GROUP PLC,25181
