"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/rate_change/rarc_insured_asset_use","rarc_insured_asset_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rationale/actuarial_review","actuarial_review","str","input","required","Actuarial Reviewed?","No","n/a","n/a"
"cds/rationale/actuarial_notes","actuarial_notes","str","input","optional","Actuarial Commentary","None","n/a","n/a"
"cds/rationale/help_file","help_file","str","output","n/a","Help file","n/a","n/a","n/a"
"cds/rationale","rationale","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds","cds","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"model_state/pressed_start_renewal_task","pressed_start_renewal_task","bool","output","n/a","Not set","n/a","n/a","['task_start_renewal']"
"model_state/show_landing_page","show_landing_page","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_after_landing_page","show_after_landing_page","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change","show_rate_change","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/landing_page_info","landing_page_info","str","input","required","Not set","Click the 'import expiring policy data' arrow in the top right corner then click **Start Policy**. ","n/a","['task_start_renewal']"
"model_state/expiring_policy_option_id","expiring_policy_option_id","int","input","optional","Not set","None","n/a","['task_start_renewal', 'sync_expiring_ids']"
"model_state/live_hxd","live_hxd","bool","output","n/a","hxd live = True; hxd transient= False","n/a","['task_simulation']","n/a"
"model_state/coverage_use","coverage_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/insured_asset_use","insured_asset_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change_layer_no_ia_use","show_rate_change_layer_no_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change_layer_ia_use","show_rate_change_layer_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change_coverage_no_ia_use","show_rate_change_coverage_no_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/show_rate_change_coverage_ia_use","show_rate_change_coverage_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/layer_no_ia_use","layer_no_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/layer_ia_use","layer_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/coverage_no_ia_use","coverage_no_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/coverage_ia_use","coverage_ia_use","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_state/use_nm_app_old_model","use_nm_app_old_model","bool","input","required","Use National Mourning Approach (old excel model)","False","['rarc_task']","['task_start_renewal']"
"model_state/use_determ_agg_calc","use_determ_agg_calc","bool","input","required","Run Deterministic Agg Approach (old excel model)","False","['rarc_task']","['task_start_renewal']"
"model_state/is_migrated","is_migrated","bool","input","required","Is Migrated","False","n/a","['task_start_renewal']"
"model_state/disable_validation","disable_validation","bool","input","required","Disable Validation","False","n/a","['task_start_renewal']"
"model_state/show_rs_cvg","show_rs_cvg","bool","input","required","Coverage Level Analysis","False","n/a","n/a"
"model_state/show_rs_before_uw_adj","show_rs_before_uw_adj","bool","output","n/a","Show Values Before UW Adjustment","n/a","n/a","n/a"
"model_state/show_rs_plan","show_rs_plan","bool","input","required","Show plan rates","False","n/a","n/a"
"model_state/show_actuarial","show_actuarial","bool","input","required","Show Actuarial View","False","n/a","n/a"
"model_state/show_underwriter","show_underwriter","bool","output","n/a","Show Underwriter View","n/a","n/a","n/a"
"model_state/show_exposure_curve_warning","show_exposure_curve_warning","bool","output","n/a","Show Exposure Curve Warning","n/a","n/a","n/a"
"model_state/show_tiv_warning","show_tiv_warning","bool","output","n/a","Show TIV Warning","n/a","n/a","n/a"
"model_state/show_ec_excess","show_ec_excess","bool","output","n/a","Show Excess","n/a","n/a","n/a"
"model_state/show_ec_deductible","show_ec_deductible","bool","output","n/a","Show Deductible","n/a","n/a","n/a"
"model_state/show_rs_not_cvg_not_before_uw_adj","show_rs_not_cvg_not_before_uw_adj","bool","output","n/a","show_rs_not_cvg_not_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_not_before_uw_adj","show_rs_yes_cvg_not_before_uw_adj","bool","output","n/a","show_rs_yes_cvg_not_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_not_cvg_yes_before_uw_adj","show_rs_not_cvg_yes_before_uw_adj","bool","output","n/a","show_rs_not_cvg_yes_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_yes_before_uw_adj","show_rs_yes_cvg_yes_before_uw_adj","bool","output","n/a","show_rs_yes_cvg_yes_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_not_cvg_not_before_uw_adj_not_plan","show_rs_not_cvg_not_before_uw_adj_not_plan","bool","output","n/a","show_rs_not_cvg_not_before_uw_adj_not_plan","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_not_before_uw_adj_not_plan","show_rs_yes_cvg_not_before_uw_adj_not_plan","bool","output","n/a","show_rs_yes_cvg_not_before_uw_adj_not_plan","n/a","n/a","n/a"
"model_state/show_rs_not_cvg_yes_before_uw_adj_not_plan","show_rs_not_cvg_yes_before_uw_adj_not_plan","bool","output","n/a","show_rs_not_cvg_yes_before_uw_adj_not_plan","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_yes_before_uw_adj_not_plan","show_rs_yes_cvg_yes_before_uw_adj_not_plan","bool","output","n/a","show_rs_yes_cvg_yes_before_uw_adj_not_plan","n/a","n/a","n/a"
"model_state/show_non_appearance","show_non_appearance","bool","output","n/a","show_non_appearance","n/a","n/a","n/a"
"model_state/show_event_cancellation","show_event_cancellation","bool","output","n/a","show_event_cancellation","n/a","n/a","n/a"
"model_state/show_ec_terrorism","show_ec_terrorism","bool","output","n/a","show_ec_terrorism","n/a","n/a","n/a"
"model_state/show_ec_national_mourning","show_ec_national_mourning","bool","output","n/a","show_ec_national_mourning","n/a","n/a","n/a"
"model_state/run_simulation","run_simulation","bool","output","n/a","run_simulation","n/a","n/a","n/a"
"model_state/show_simulation","show_simulation","bool","output","n/a","show_simulation","n/a","n/a","n/a"
"model_state/run_ihs","run_ihs","bool","output","n/a","run_ihs","n/a","n/a","n/a"
"model_state/show_ihs","show_ihs","bool","output","n/a","show_ihs","n/a","n/a","n/a"
"model_state/show_ihs_sim_settings","show_ihs_sim_settings","bool","output","n/a","show_ihs_sim_settings","n/a","n/a","n/a"
"model_state/show_page_risk_info","show_page_risk_info","bool","output","n/a","show_page_risk_info","n/a","n/a","n/a"
"model_state/show_page_exposure","show_page_exposure","bool","output","n/a","show_page_exposure","n/a","n/a","n/a"
"model_state/show_page_national_mourning","show_page_national_mourning","bool","output","n/a","show_page_national_mourning","n/a","n/a","n/a"
"model_state/show_page_non_appearance","show_page_non_appearance","bool","output","n/a","show_page_non_appearance","n/a","n/a","n/a"
"model_state/show_page_experience","show_page_experience","bool","output","n/a","show_page_experience","n/a","n/a","n/a"
"model_state/show_page_actuarial","show_page_actuarial","bool","output","n/a","show_page_actuarial","n/a","n/a","n/a"
"model_state/show_page_rat_sum","show_page_rat_sum","bool","output","n/a","show_page_rat_sum","n/a","n/a","n/a"
"model_state/show_page_rat_sum_case","show_page_rat_sum_case","bool","output","n/a","show_page_rat_sum_case","n/a","n/a","n/a"
"model_state/show_page_kpi","show_page_kpi","bool","output","n/a","show_page_kpi","n/a","n/a","n/a"
"model_state/show_page_kpi_case","show_page_kpi_case","bool","output","n/a","show_page_kpi_case","n/a","n/a","n/a"
"model_state","model_state","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report_email","bug_report_email","str","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/data_dict","data_dict","str","output","n/a","Not set","n/a","['policy_to_excel_task']","n/a"
"policy_doc/output_file","output_file","file","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/task_data_dict","task_data_dict","str","output","n/a","Not set","n/a","n/a","['policy_to_excel_task']"
"policy_doc/show_generate_button","show_generate_button","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/show_download","show_download","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/premium_check","premium_check","str","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/show_premium_check","show_premium_check","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc","policy_doc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/helper_text","helper_text","str","output","n/a","Not set","n/a","n/a","n/a"
"bug_report/recipient_email","recipient_email","str","output","n/a","Recipient Email","n/a","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/cc_email","cc_email","str","output","n/a","CC Email","n/a","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/subject_line","subject_line","str","output","n/a","Subject Line","n/a","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/summary","summary","str","input","required","Not set","","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/email_body","email_body","str","input","optional","Details","None","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/inputs_outputs_file_show","inputs_outputs_file_show","bool","output","n/a","Not set","n/a","n/a","['new_bug_report_task']"
"bug_report/inputs_outputs_file","inputs_outputs_file","file","output","n/a","Input/Outputs File","n/a","n/a","n/a"
"bug_report/file_helper_text","file_helper_text","str","input","required","Not set","**Note: Make sure to press the "Upload File" button to attach the file**","n/a","n/a"
"bug_report/files_shown","files_shown","int","input","required","Not set","1","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f1/file","file","file","input","n/a","Not set","n/a","n/a","n/a"
"bug_report/screenshot_files/f1/show_file","show_file","bool","input","required","Not set","True","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f1/show_text","show_text","bool","input","required","Not set","True","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f1","f1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/screenshot_files/f2/file","file","file","input","n/a","Not set","n/a","n/a","n/a"
"bug_report/screenshot_files/f2/show_file","show_file","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f2/show_text","show_text","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f2","f2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/screenshot_files/f3/file","file","file","input","n/a","Not set","n/a","n/a","n/a"
"bug_report/screenshot_files/f3/show_file","show_file","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f3/show_text","show_text","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f3","f3","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/screenshot_files/f4/file","file","file","input","n/a","Not set","n/a","n/a","n/a"
"bug_report/screenshot_files/f4/show_file","show_file","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f4/show_text","show_text","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f4","f4","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/screenshot_files/f5/file","file","file","input","n/a","Not set","n/a","n/a","n/a"
"bug_report/screenshot_files/f5/show_file","show_file","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f5/show_text","show_text","bool","input","required","Not set","False","n/a","['new_bug_report_task', {'task': 'add_additional_file_task', 'reset': False}]"
"bug_report/screenshot_files/f5","f5","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/screenshot_files","screenshot_files","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report/commenced_flag","commenced_flag","bool","output","n/a","Commenced","n/a","n/a","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report/inputs_outputs","inputs_outputs","str","output","n/a","Inputs/Outputs","n/a","['generate_bug_report_task', 'cancel_bug_report_task', 'new_bug_report_task', 'send_bug_report_task']","n/a"
"bug_report/show_email","show_email","bool","input","required","Not set","False","n/a","n/a"
"bug_report/model_name","model_name","str","output","n/a","Not set","n/a","['send_bug_report_task']","['new_bug_report_task', {'task': 'send_bug_report_task', 'reset': False}, 'cancel_bug_report_task']"
"bug_report","bug_report","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"schema_view/stringified_json","stringified_json","str","output","n/a","Not set","n/a","n/a","n/a"
"schema_view/show_view","show_view","bool","output","n/a","Not set","n/a","n/a","n/a"
"schema_view/force_show_view","force_show_view","bool","input","required","View Data Schema","False","n/a","n/a"
"schema_view","schema_view","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"model_profiling/show","show","bool","output","n/a","Show Component","n/a","n/a","n/a"
"model_profiling/policy_in_dev","policy_in_dev","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_profiling/function_tree","function_tree","str","output","n/a","Function Tree","n/a","n/a","n/a"
"model_profiling/selected_segment","selected_segment","str","input","optional","Selected Segment","None","n/a","n/a"
"model_profiling/timer_threshold","timer_threshold","float","input","optional","Timer Threshold","0.01","n/a","n/a"
"model_profiling/timed_segments/name","name","str","output","n/a","Name","n/a","n/a","n/a"
"model_profiling/timed_segments/time_taken","time_taken","float","output","n/a","Time Taken","n/a","n/a","n/a"
"model_profiling/timed_segments/start_time","start_time","float","output","n/a","Start Time","n/a","n/a","n/a"
"model_profiling/timed_segments/end_time","end_time","float","output","n/a","End Time","n/a","n/a","n/a"
"model_profiling/timed_segments/max_time","max_time","float","output","n/a","Not set","n/a","n/a","n/a"
"model_profiling/timed_segments/show","show","bool","output","n/a","Not set","n/a","n/a","n/a"
"model_profiling/timed_segments","timed_segments","list","n/a","n/a","n/a","n/a","n/a","n/a"
"model_profiling","model_profiling","structure","n/a","n/a","n/a","n/a","n/a","n/a"
