Effective_Dt,SIC,Sector_Desc,Sector,Comment,Message,freqband5,f5Adj,InternationalIndustry,SICClass,dup,N_SIC,NAICS,NAICS Title,MMPEPL_COBMap,EPL_COBFactor,MMP - High Risk Segments
44621,1751,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,CARPENTRY WORK,1,1751,238130,Framing Contractors,Table A,1.25,No
44621,1752,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,"FLOOR LAYING AND FLOOR WORK, N.E.C.",1,1752,238310,Drywall and Insulation Contractors,Table A,1.25,No
44621,1761,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,"ROOFING, SIDING, AND SHEET METAL WORK",1,1761,238160,Roofing Contractors,Table A,1.25,No
44621,1771,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,CONCRETE WORK,1,1771,238110,Poured Concrete Foundation and Structure Contractors,Table A,1.25,No
44621,1781,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,WATER WELL DRILLING,1,1781,237110,Water and Sewer Line and Related Structures Construction,Table A,1.25,No
44621,1791,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,STRUCTURAL STEEL ERECTION,1,1791,238120,Structural Steel and Precast Concrete Contractors,Table A,1.25,No
44621,1793,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,GLASS AND GLAZING WORK,1,1793,238150,Glass and Glazing Contractors,Table A,1.25,No
44621,1794,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,EXCAVATION WORK,1,1794,238910,Site Preparation Contractors,Table A,1.25,No
44621,1795,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,WRECKING AND DEMOLITION,1,1795,238910,Site Preparation Contractors,Table A,1.25,No
44621,1796,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,"INSTALLATION BUILDING EQUIPMENT, N.E.C.",1,1796,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Table A,1.25,No
44621,1799,CONSTRUCTION,14,,"-Decrease frequency for stable and best in class companies by up to 25%. 
- Beware of regulatory issues. 
- Potential recession exposure indicated, look out for fall in # of home constructions (may become reluctant to start new projects if there is a fear of economic slump).  ",0,0.03,Construction & Engineering,"SPECIAL TRADE CONTRACTORS, N.E.C.",1,1799,236220,Commercial and Institutional Building Construction,Table A,1.25,No
44621,6011,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL RESERVE BANKS,1,6011,521110,Monetary Authorities-Central Bank,Table C,2,Yes
44621,6019,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,"CENTRAL RESERVE DEPOSITORY, N.E.C.",1,6019,522298,All Other Nondepository Credit Intermediation,Table C,2,Yes
44621,6020,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL RESERVE BANKS,1,6020,521110,Monetary Authorities-Central Bank,Table C,2,Yes
44621,6021,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,NATIONAL COMMERCIAL BANKS,1,6021,522110,Commercial Banking,Table C,2,Yes
44621,6022,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,STATE COMMERCIAL BANKS,1,6022,522110,Commercial Banking,Table C,2,Yes
44621,6029,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,"COMMERCIAL BANKS, N.E.C.",1,6029,522110,Commercial Banking,Table C,2,Yes
44621,6035,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL SAVINGS INSTITUTIONS,1,6035,522120,Savings Institutions,Table C,2,Yes
44621,6036,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,"SAVINGS INSTITUTIONS, EXCEPT FEDERAL",1,6036,522120,Savings Institutions,Table C,2,Yes
44621,6061,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL CREDIT UNIONS,1,6061,522130,Credit Unions,Table C,2,Yes
44621,6062,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,STATE CREDIT UNIONS,1,6062,522130,Credit Unions,Table C,2,Yes
44621,6081,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FOREIGN BANK & BRANCHES & AGENCIES,1,6081,522110,Commercial Banking,Table C,2,Yes
44621,6082,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FOREIGN TRADE & INTERNATIONAL BANKS,1,6082,522293,International Trade Financing,Table C,2,Yes
44621,6091,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,NONDEPOSIT TRUST FACILITIES,1,6091,523991,"Trust, Fiduciary, and Custody Activities",Table C,2,Yes
44621,6099,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FUNCTIONS RELATED TO DEPOSIT BANKING,1,6099,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Table C,2,Yes
44621,6111,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL & FEDERALLY-SPONSORED CREDIT,1,6111,522292,Real Estate Credit,Table C,2,Yes
44621,6162,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,MORTGAGE BANKERS AND CORRESPONDENTS,1,6162,522292,Real Estate Credit,Table C,2,Yes
44621,6163,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,LOAN BROKERS,1,6163,522310,Mortgage and Nonmortgage Loan Brokers,Table C,2,Yes
44621,6172,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FINANCE LESSORS,1,6172,522310,Mortgage and Nonmortgage Loan Brokers,Table C,2,Yes
44621,6189,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,ASSET-BACKED SECURITIES,1,6189,523991,"Trust, Fiduciary, and Custody Activities",Table C,2,Yes
44621,6199,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FINANCE STORES,1,6199,522310,Mortgage and Nonmortgage Loan Brokers,Table C,2,Yes
44621,6200,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,FEDERAL RESERVE BANKS,1,6200,521110,Monetary Authorities-Central Bank,Table C,2,Yes
44621,6211,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,SECURITY BROKERS AND DEALERS,1,6211,523110,Investment Banking and Securities Dealing,Table C,2,Yes
44621,6221,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,"COMMODITY CONTRACTS BROKERS, DEALERS",1,6221,523130,Commodity Contracts Dealing,Table C,2,Yes
44621,6231,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,SECURITY AND COMMODITY EXCHANGES,1,6231,523210,Securities and Commodity Exchanges,Table C,2,Yes
44621,6282,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,INVESTMENT ADVICE,1,6282,523920,Portfolio Management,Table C,2,Yes
44621,6289,FINANCE / FINANCE,15,,- FI all risks in this sector to be roundtabled ,0,0.01,Banks - Commercial,"SECURITY AND COMMODITY SERVICES, N.E.C.",1,6289,523991,"Trust, Fiduciary, and Custody Activities",Table C,2,Yes
44621,6141,CREDIT INSTITUTIONS,16,,None.,0,0.035,Banks - Thrifts & Mortgage,PERSONAL CREDIT INSTITUTIONS,1,6141,522210,Credit Card Issuing,Table C,2,Yes
44621,6153,CREDIT INSTITUTIONS,16,,None.,0,0.035,Banks - Thrifts & Mortgage,SHORT-TERM BUSINESS CREDIT,1,6153,522210,Credit Card Issuing,Table C,2,Yes
44621,6159,CREDIT INSTITUTIONS,16,,None.,0,0.035,Banks - Thrifts & Mortgage,MISC. BUSINESS CREDIT INSTITUTIONS,1,6159,522220,Sales Financing,Table C,2,Yes
44621,8000,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES & CLINICS OF MEDICAL DOCTORS,1,8000,621111,Offices of Physicians (except Mental Health Specialists),Table A,1.25,Yes
44621,8011,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES & CLINICS OF MEDICAL DOCTORS,1,8011,621111,Offices of Physicians (except Mental Health Specialists),Table A,1.25,Yes
44621,8021,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES & CLINICS OF DENTISTS,1,8021,621210,Offices of Dentists,Table A,1.25,Yes
44621,8031,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES OF OSTEOPATHIC PHYSICIANS,1,8031,621111,Offices of Physicians (except Mental Health Specialists),Table A,1.25,Yes
44621,8041,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES AND CLINICS OF CHIROPRACTORS,1,8041,621310,Offices of Chiropractors,Table A,1.25,Yes
44621,8042,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES AND CLINICS OF OPTOMETRISTS,1,8042,621320,Offices of Optometrists,Table A,1.25,Yes
44621,8043,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES AND CLINICS OF PODIATRISTS,1,8043,621391,Offices of Podiatrists,Table A,1.25,Yes
44621,8049,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,"OFFICES OF HEALTH PRACTITIONERS, N.E.C.",1,8049,621330,Offices of Mental Health Practitioners (except Physicians),Table A,1.25,Yes
44621,8050,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES & CLINICS OF MEDICAL DOCTORS,1,8050,621111,Offices of Physicians (except Mental Health Specialists),Table A,1.25,Yes
44621,8051,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,SKILLED NURSING CARE FACILITIES,1,8051,623110,Nursing Care Facilities (Skilled Nursing Facilities),Table A,1.25,Yes
44621,8052,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,INTERMEDIATE CARE FACILITIES,1,8052,623110,Nursing Care Facilities (Skilled Nursing Facilities),Table A,1.25,Yes
44621,8059,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,"NURSING AND PERSONAL CARE, N.E.C.",1,8059,623110,Nursing Care Facilities (Skilled Nursing Facilities),Table A,1.25,Yes
44621,8060,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,OFFICES & CLINICS OF MEDICAL DOCTORS,1,8060,621111,Offices of Physicians (except Mental Health Specialists),Table A,1.25,Yes
44621,8062,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,GENERAL MEDICAL & SURGICAL HOSPITALS,1,8062,622110,General Medical and Surgical Hospitals,Table A,1.25,Yes
44621,8063,HEALTH SERVICES,17,,"- Increase frequency by 50% for outpatient clinics and 25% for home health. 
- Everything in this sector needs to be agreed by NSW/WLI/JS. Check with Kelly Webster / Healthcare ML team.",0,0.065,Health Care Providers & Services,PSYCHIATRIC HOSPITALS,1,8063,622210,Psychiatric and Substance Abuse Hospitals,Table A,1.25,Yes
